access_id,odonimo_raw,civico,esponente,coord_x,coord_y,nearest_candidate_section,distance_to_candidate_boundary_m,problem_type,suggested_review_action,notes
3589596,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,1,,16.3174283,38.9701787,13,22.69,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589598,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,10,,16.3168143,38.9703426,13,22.769,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589599,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,11,,16.3085115,38.9746791,1,21.917,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589600,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,12,,16.3166367,38.9703616,13,15.7,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589601,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,13,,16.316814,38.9706001,77,6.056,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589602,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,14,,16.3166956,38.969897,13,10.045,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589603,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,16,,16.3168976,38.9705149,13,17.015,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589604,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,18,,16.3166486,38.9704306,13,10.64,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589605,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,2,,16.316138,38.9703939,9,6.96,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589606,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,20,,16.3164275,38.970422,13,5.384,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589607,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,22,,16.3163711,38.9705095,9,3.898,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589609,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,24,,16.3162899,38.9704709,9,2.465,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589611,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,26,,16.3162709,38.9705519,13,1.278,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589612,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,3,,16.3075728,38.9758646,1,35.685,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589613,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,4,,16.3106361,38.9760216,63,15.021,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589614,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,5,,16.3171447,38.9705351,13,1.309,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589615,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,7,,16.3169338,38.9703586,13,20.142,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589616,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,8,,16.3170619,38.9705134,13,6.759,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589617,TRAVERSA SETTIMA DI VIA MADONNA DELLA SPINA,9,,16.3168403,38.9703461,13,24.07,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589632,VICO DI VIA GARDONE,10,,16.3208228,38.9784479,53,18.405,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589633,VICO DI VIA GARDONE,7,,16.3206182,38.978328,53,4.376,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589670,TRAVERSA SECONDA DI VIA GRAZIA DELEDDA,1,,16.281123,38.9678717,1,5.746,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3589673,TRAVERSA SECONDA DI VIA GRAZIA DELEDDA,2,,16.281787,38.9693029,33,11.548,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591594,LOCALITA' RISI,179,,16.3202251,38.9755841,8,5.473,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591597,LOCALITA' RISI,195,,16.3204842,38.975654,8,1.605,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591598,LOCALITA' RISI,22,,16.2421641,38.9234381,37,52.046,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591599,LOCALITA' RISI,24,,16.2421336,38.9233252,53,44.249,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591600,LOCALITA' RISI,1,,16.2424168,38.9236416,53,81.56,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591601,LOCALITA' RISI,2,,16.2430151,38.9242329,53,34.109,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591602,LOCALITA' RISI,3,,16.2426665,38.9241315,53,64.183,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591603,LOCALITA' RISI,4,,16.2427598,38.9241909,53,56.18,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591604,LOCALITA' RISI,5,,16.2427243,38.9241517,53,59.202,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591605,VICO QUARTO DI VIA INDIPENDENZA,9,A,16.3215086,38.9739313,14,4.684,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591606,VICO QUARTO DI VIA INDIPENDENZA,12,,16.3222282,38.9731062,14,0.976,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591607,VICO QUARTO DI VIA INDIPENDENZA,1,,16.3215078,38.9742404,30,6.944,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591608,VICO QUARTO DI VIA INDIPENDENZA,3,,16.3217119,38.9739219,14,7.86,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591609,VICO QUARTO DI VIA INDIPENDENZA,5,,16.321697,38.9738836,14,10.678,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591610,VICO QUARTO DI VIA INDIPENDENZA,9,,16.3214878,38.9739655,14,8.285,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591621,VICO QUINTO DI VIA CAVOUR,6,,16.2809545,38.9690532,36,2.801,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591622,VICO QUINTO DI VIA CAVOUR,1,,16.2806735,38.9688671,76,3.917,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591653,LOCALITA' PITIZZANNI,13,,16.320272,38.9751294,6,7.535,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591654,LOCALITA' PITIZZANNI,27,,16.2532359,38.9204397,42,1.662,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591655,LOCALITA' PITIZZANNI,1,,16.2532191,38.9208519,36,22.319,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591656,LOCALITA' PITIZZANNI,11,,16.2527115,38.9138968,71,1.569,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591657,LOCALITA' PITIZZANNI,15,,16.3208909,38.9758489,70,0.07,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591658,LOCALITA' PITIZZANNI,3,,16.2527011,38.920656,36,13.408,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591659,LOCALITA' PITIZZANNI,5,,16.253207,38.9205373,42,4.659,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591660,LOCALITA' PITIZZANNI,7,,16.2529594,38.9206149,42,6.077,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591661,LOCALITA' PITIZZANNI,9,,16.2528823,38.9207336,42,2.608,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591675,VIA BELVEDERE,26,,16.280247,38.9691254,34,6.737,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591676,VIA BELVEDERE,30,,16.2799282,38.9689983,69,11.007,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591677,VIA BELVEDERE,36,,16.279742,38.9690863,68,12.504,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591678,VIA BELVEDERE,44,,16.3204314,38.977578,69,6.872,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591679,VIA BELVEDERE,47,,16.2792697,38.9690991,34,13.322,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591680,VIA BELVEDERE,56,,16.2880047,38.9601451,17,3.858,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591681,VIA BELVEDERE,7,,16.316557,38.9706172,13,9.379,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591682,VIA BELVEDERE,23,,16.3204367,38.97774,41,7.821,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591683,VIA BELVEDERE,24,,16.2800488,38.9690139,34,6.583,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591684,VIA BELVEDERE,35,,16.2796188,38.9690069,34,5.115,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591685,VIA BELVEDERE,39,,16.2794071,38.9690014,69,0.138,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591686,VIA BELVEDERE,4,,16.3166514,38.9705945,13,5.902,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591687,VIA BELVEDERE,43,,16.27927,38.969015,34,6.398,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591688,VIA BELVEDERE,45,,16.2795186,38.9690942,34,5.313,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591689,VIA BELVEDERE,46,,16.2790095,38.9689135,34,8.53,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591690,VIA BELVEDERE,62,,16.288492,38.959055,17,21.462,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591691,VIA BELVEDERE,74,,16.2886065,38.9594297,17,15.826,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591692,VIA BELVEDERE,76,,16.2894915,38.9606119,17,38.789,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591693,VIA BELVEDERE,84,,16.2887795,38.9597827,17,49.411,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591694,VIA BELVEDERE,11,,16.3166058,38.9705126,77,0.853,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591696,VIA BELVEDERE,13,,16.3202695,38.9771052,39,7.489,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591698,VIA BELVEDERE,17,,16.3204832,38.9775532,53,3.521,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591709,VIA BELVEDERE,21,,16.2802393,38.9689809,34,3.807,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591712,VIA BELVEDERE,31,,16.2799624,38.9691592,68,2.937,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591713,VIA BELVEDERE,34,,16.3200897,38.9774634,53,6.561,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591717,VIA BELVEDERE,40,,16.2792339,38.9689561,37,2.503,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591721,VIA BELVEDERE,48,,16.2790845,38.9691065,34,5.727,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591723,VIA BELVEDERE,49,,16.2788927,38.9694881,74,9.462,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591724,VIA BELVEDERE,5,,16.3168661,38.970712,77,3.874,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591806,VIA PADRE FRANCESCO MARIA GATTO,1,,16.3158224,38.9727306,4,0.897,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591807,VIA PADRE FRANCESCO MARIA GATTO,11,,16.3183299,38.9747857,42,4.516,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591808,VIA PADRE FRANCESCO MARIA GATTO,13,,16.3184948,38.9757118,8,7.234,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591809,VIA PADRE FRANCESCO MARIA GATTO,15,,16.3186269,38.9756641,41,11.167,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3591810,VIA PADRE FRANCESCO MARIA GATTO,3,A,16.315806,38.972858,4,7.882,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
